clickability_test_id,headline,eyecatcher_id,impressions,clicks,villain_prob,villain_pred,victim_prob,victim_pred
54b5942c626266628d680000,Your Cable Company Doesn't Want You To Know There's A Cheap Way To Have Way Faster Internet,54b585a938336600226c0000,5607,38,0.8828125,1,0.484375,0
54b5942c626266628d680000,A Town In Iowa Is Giving Comcast Something To Be Very Scared About,54b585a93833660019560000,5688,37,0.333984375,0,0.84375,1
54b594e062626600249a0000,She Begged Her Mother For Braces. Thank Goodness She Always Told Her No.,54b587813833660016740000,4653,93,0.058837891,0,0.392578125,0
54b594e062626600249a0000,She Begged Her Mother For Braces. Now She's Thankful Her Mom Said No.,54b587813833660016740000,4785,87,0.017822266,0,0.225585938,0
54b5942c626266628d680000,Tired Of Paying Too Much For Bad Internet? Quit Cable Like *This Town* Did.,54b585a93833660019560000,5528,21,0.271484375,0,0.53125,1
54b594e062626600249a0000,She Begged Her Mother For Braces. There's A Good Reason She Refused.,54b587813833660016740000,4772,102,0.090332031,0,0.75390625,1
54b5942c626266628d680000,"Cable Companies, Beware: This Town Just Killed Your Business, And Others Are Taking Notice.",54b585a93833660019560000,5666,28,0.6015625,1,0.99609375,1
54b594e062626600249a0000,She Begged For Braces But Mom Always Said No. The Reason Left Me Smiling.,54b58748383366001c700000,4938,76,0.1484375,0,0.83984375,1
54b67a6839316500123b0000,"Yeah, It's Fake. Really Really Fake. But It's So Important.",54b5ca983931650015160000,2711,3,0.003479004,0,0.016845703,0
54b599a738336600168c0000,"Just Like A Superhero, His Extraordinary Birth Left Him With Special Powers",54b4a9a83833660013070000,2772,26,0.001434326,0,0.044921875,0
54b599a738336600168c0000,"Like Any Good Superhero, His Extraordinary Birth Left Him With A Special Power",54b4a9a83833660013070000,2711,27,0.001914978,0,0.023925781,0
54b599a738336600168c0000,"Like Any Great Superhero Story, His Harrowing Origin Left Him With A Unique Power",54b4a9a83833660013070000,2747,21,0.004211426,0,0.3203125,0
54b599a738336600168c0000,"After a Touch-And-Go Start, His Owner Discovered There Was A Special Power In This One",54b4a9a83833660013070000,2714,31,0.001808167,0,0.115722656,0
54b599a738336600168c0000,"His Brothers And Sister Didn’t Make It, But He Survived With a Unique Little Super-Power",54b4a9a83833660013070000,2831,33,0.004119873,0,0.98828125,1
54b59afe626266001e880000,Your Cable Company Doesn't Want You To Know There's A Cheap Way To Have Way Faster Internet,54b585a938336600226c0000,4828,32,0.8828125,1,0.484375,0
54b59afe626266001e880000,"The 1st 3 Cities Aren't Surprising, But The 4th Has My Full Attention",54b5995b6262660021870000,4844,48,0.001480103,0,0.014465332,0
54b59b156262660024ac0000,1 Comment You Might Wanna Stop Making ... 'Cause It's Actually Kind Of An Insult,54b027ab3332360021710000,2849,35,0.039550781,0,0.15625,0
54b59b3a6262660015740000,"Cop Doesn't Understand How Law Works, Arrests Guy Who Does, For Something Totally Legal",5494ad0f623562001b1c0000,2803,64,0.87890625,1,0.96875,1
54b59b156262660024ac0000,1 Comment You Might Wanna Stop Making ... 'Cause It's Actually Kind Of An Insult,54b027ab3332360021710000,2636,23,0.039550781,0,0.15625,0
54b59b156262660024ac0000,1 Comment You Might Wanna Stop Making ... 'Cause It's Actually Kind Of An Insult,54b027ab3332360021710000,2757,30,0.039550781,0,0.15625,0
54b59b156262660024ac0000,1 Comment You Might Wanna Stop Making ... 'Cause It's Actually Kind Of An Insult,54b027ab3332360021710000,2708,29,0.039550781,0,0.15625,0
54b59afe626266001e880000,Your Cable Company Doesn't Want You To Know There's A Cheap Way To Have Faster Internet,54b59c036262663d4e040000,4779,18,0.890625,1,0.5234375,1
54b59b156262660024ac0000,1 Comment You Might Wanna Stop Making ... 'Cause It's Actually Kind Of An Insult,54b027ab3332360021710000,2713,35,0.039550781,0,0.15625,0
54b59b3a6262660015740000,"Cop Doesn't Understand How Law Works, Arrests Guy Who Does, For Something Totally Legal",5494ad0f623562001b1c0000,2814,60,0.87890625,1,0.96875,1
54b5a0bb383366001faa0000,Every 10 Minutes A Woman Dies Because She Can't Get An Abortion. It Sent This Woman To Sea.,54b5a1543833660013790000,2748,18,0.138671875,0,0.98828125,1
54b59fa16262663d4e0b0000,"A City In Iowa Has A Big Secret, But Big Companies Don't Want Them To Let It Out",54b5995b6262660021870000,4830,52,0.828125,1,0.4609375,0
54b5a58a3833660022960000,She Lists 10 Things Every Woman Should Know. #3 Makes Me Weak At The Knees.,54affdbf3332360015500000,4688,71,0.002731323,0,0.103515625,0
54b5a5c5626266001e990000,These Scenes From 85-Year-Old Movies Might Shock People Even Now,54affaa93663330018390000,3804,63,0.001647949,0,0.098144531,0
54b5aaa5383366001c9a0000,She Begged Her Mother For Braces. There's A Good Reason She Refused.,54b587813833660016740000,2745,50,0.090332031,0,0.75390625,1
54b5aaa5383366001c9a0000,She Begged Her Mother For Braces. There's A Good Reason She Refused.,54b58748383366001c700000,2801,58,0.090332031,0,0.75390625,1
54b5ab18383366001c9d0000,This Principal Swung For The Fences With A Surprising New Way For Kids To Win,54af527a3663330012090000,2706,8,0.005767822,0,0.039550781,0
54b5ab18383366001c9d0000,"Watching Students Fail Year After Year, Their Principal Went Big For The Win",54af527a3663330012090000,2766,13,0.057373047,0,0.75,1
54b5ab18383366001c9d0000,"He Was Sick Of Watching Students Fail, So He Came Up With A Outrageous Plan",54af527a3663330012090000,2800,17,0.065917969,0,0.5703125,1
54b5aaa5383366001c9a0000,She Begged Her Mother For Braces. There's A Good Reason She Refused.,54b587813833660016740000,2727,30,0.090332031,0,0.75390625,1
54b6794b393165001b3c0000,"I Know This Sounds Crazy But, What If We Got Rid Of Immigration Laws?",54b5c0d6393165001e130000,2639,21,0.003051758,0,0.040283203,0
54b59aec6262660024a60000,These Maps Exist Because A Bunch Of People Made Up Their Own Science. Woops!,54b59b113833660019640000,2717,11,0.61328125,1,0.172851563,0
54b59afe626266001e880000,Cable Giants Don't Want You To Know Anything About *This Way* Of Getting Faster Internet,54b585a938336600226c0000,4712,30,0.86328125,1,0.5703125,1
54b59aec6262660024a60000,We Have Cheap And Effective Ways To Prevent These Diseases. Why Do We Let Them Spread?,54b59b113833660019640000,2694,5,0.066894531,0,0.192382813,0
54b5ab18383366001c9d0000,"Nothing Was More Important Thant The Students, And He Had One More Out-There Idea To Try",54af527a3663330012090000,2730,8,0.0027771,0,0.28125,0
54b5b23b393165001b050000,There's Something In The Water And I Swear It's Not Going To Kill You,54b5b145393165001e010000,2733,7,0.020507813,0,0.17578125,0
54b5b23b393165001b050000,Fluoride In The Water: Let's Put This Conspiracy To Rest,54b5b145393165001e010000,2729,16,0.018066406,0,0.02734375,0
54b5b4c1326237001f040000,Here Are Just Some Of The People Living With An Extra Chromosome. And Rocking It.,54b55eac3833660013350000,2728,28,0.001502991,0,0.049316406,0
54b5b4c1326237001f040000,Here Are Just Some Of The People Living With An Extra Chromosome. And Rocking It.,54b55eac3833660013350000,2799,37,0.001502991,0,0.049316406,0
54b5b74b32623700250a0000,"When He Takes The First Sip Of Water, I Dare You Not To Flinch A Little",54b5b82539316500150b0000,2857,23,0.008605957,0,0.099609375,0
54b5b74b32623700250a0000,Bill Gates Drinks Poop Water And It's Basically The Future. Cheers To That.,54b5b82539316500150b0000,2858,15,0.003082275,0,0.067871094,0
54b5b74b32623700250a0000,Bill Gates Drinks A Glass Of Refreshing Water. It Wasn't Water 5 Minutes Ago.,54b5b82539316500150b0000,2685,20,0.02722168,0,0.172851563,0
54b5b74b32623700250a0000,"This New Machine Turns Poop Into Drinking Water, And Even Billionaires Are On Board",54b5b82539316500150b0000,2713,7,0.001525879,0,0.006225586,0
54b5b74b32623700250a0000,"This New Machine Turns Human Poop Into Drinking Water, And Holy Crap It's Cool",54b5b82539316500150b0000,2651,9,0.001190186,0,0.012695313,0
54b5be6a32623700220e0000,"The Details Would Be A Nightmare, But The Rest Of It Sounds Like A Dream.",54b5c0d43262370022150000,2731,7,0.002182007,0,0.012695313,0
54b5be6a32623700220e0000,"I Know This Sounds Crazy But, What If We Got Rid Of Immigration Laws?",54b5c0d43262370022150000,2745,16,0.003051758,0,0.040283203,0
54b5be6a32623700220e0000,"I Know This Sounds Crazy But, What If We Got Rid Of Immigration Laws?",54b5c0d43262370022150000,2684,22,0.003051758,0,0.040283203,0
54b5c67c393165001b230000,She Had Fun That Day In Her Friend's Basement. She Had No Idea It Would Lead To Her Losing Her Kids.,54b00a36366333001b680000,2819,49,0.014953613,0,0.9765625,1
54b5c67c393165001b230000,She Didn't Think About Losing Her Kids That Day She Was Having So Much Fun In Her Friend's Basement,54b00a36366333001b680000,2716,43,0.006134033,0,0.90234375,1
54b5b4c1326237001f040000,Here Are Just Some Of The People Living With An Extra Chromosome. And Rocking It.,54b55eac3833660013350000,2755,30,0.001502991,0,0.049316406,0
54b5be763931650018050000,1 Comment You Might Wanna Stop Making ... 'Cause It's Actually Kind Of An Insult,54b027ab3332360021710000,2777,33,0.039550781,0,0.15625,0
54b5be763931650018050000,One Comment No One Should Ever Make About The Way Someone Speaks,54b027ab3332360021710000,2745,17,0.020629883,0,0.384765625,0
54b5be763931650018050000,People Have Said This About The Way He Speaks. He's Not Having It.,54b027ab3332360021710000,2749,15,0.061767578,0,0.384765625,0
54b5be763931650018050000,"If You've Ever Been On The Receiving End Of This Comment, Here's A Tip On How To Respond",54b027ab3332360021710000,2785,30,0.012756348,0,0.66015625,1
54b5be763931650018050000,The Unintentionally Insulting Comment People Have Made About A Guy With Proper Speech,54b027ab3332360021710000,2659,31,0.36328125,0,0.96484375,1
54b5be763931650018050000,"If You've Ever Heard Someone Who 'Talks White,' You Definitely Want To Hear What He Has To Say",54b027ab3332360021710000,2738,24,0.003295898,0,0.158203125,0
54b5bba9393165001b170000,2 Dapper Straight Guys Wanted To Feel What It Was Like To Be Gay. The Community Responded.,54b5620b6262660012300000,2763,31,0.008605957,0,0.36328125,0
54b5bba9393165001b170000,2 Dapper Straight Guys Wanted To Feel What It Was Like To Be Gay. The Community Responded.,54b5620b6262660012300000,2796,42,0.008605957,0,0.36328125,0
54b5bba9393165001b170000,2 Dapper Straight Guys Wanted To Feel What It Was Like To Be Gay. The Community Responded.,54b5620b6262660012300000,2819,36,0.008605957,0,0.36328125,0
54b5d7cb3262370022240000,'Fat' Is A Little Word With A Big Punch And 7 People Are Breaking That Norm,54b5d6983262370013120000,2803,44,0.061767578,0,0.263671875,0
54b5fb70393165001e350000,It's One Of The Most Popular Songs In The World Right Now. Thank God Someone Finally Fixed It.,54b003f53332360015560000,2786,35,0.010070801,0,0.074707031,0
54b5fb70393165001e350000,It's One Of The Most Popular Songs In The World Right Now. Thank God Someone Finally Fixed It.,54b003f53332360015560000,2710,42,0.010070801,0,0.074707031,0
54b5fb70393165001e350000,It's One Of The Most Popular Songs In The World Right Now. Thank God Someone Finally Fixed It.,54b003f53332360015560000,2692,39,0.010070801,0,0.074707031,0
54b5b23b393165001b050000,What Almost Every Sound Study Ever Has To Say About Fluoride In The Water,54b5b145393165001e010000,2637,11,0.003799438,0,0.009216309,0
54b5b23b393165001b050000,It's Been In The Background Keeping Our Teeth Healthy And All Of A Sudden Its Getting A Bad Rap,54b5b145393165001e010000,2770,9,0.012451172,0,0.3203125,0
54b5fb70393165001e350000,It's One Of The Most Popular Songs In The World Right Now. Thank God Someone Finally Fixed It.,54b003f53332360015560000,2830,33,0.010070801,0,0.074707031,0
54b6023f3262370016260000,"When She Decided To Have Some Fun In Her Friend's Basement, She Had No Idea What She'd Lose",54b00a36366333001b680000,2778,41,0.007049561,0,0.79296875,1
54b6023f3262370016260000,"When She Decided To Have Some Fun In Her Friend's Basement, She Had No Idea What She'd Lose",54b00a36366333001b680000,2805,44,0.007049561,0,0.79296875,1
54b6023f3262370016260000,"When She Decided To Have Some Fun In Her Friend's Basement, She Had No Idea What She'd Lose",54b00a36366333001b680000,2643,42,0.007049561,0,0.79296875,1
54b632f6326237001f340000,"When She Decided To Have Some Fun In Her Friend's Basement, She Had No Idea What She'd Lose",54b00a36366333001b680000,2753,66,0.007049561,0,0.79296875,1
54b632f6326237001f340000,"When She Decided To Have Some Fun In Her Friend's Basement, She Had No Idea What She'd Lose",54b00a36366333001b680000,2696,47,0.007049561,0,0.79296875,1
54b632f6326237001f340000,"When She Decided To Have Some Fun In Her Friend's Basement, She Had No Idea What She'd Lose",54b00a36366333001b680000,2756,42,0.007049561,0,0.79296875,1
54b6360339316500122f0000,It's One Of The Most Popular Songs In The World Right Now. Thank God Someone Finally Fixed It.,54b003f53332360015560000,2705,54,0.010070801,0,0.074707031,0
54b6360339316500122f0000,It's One Of The Most Popular Songs In The World Right Now. Thank God Someone Finally Fixed It.,54b003f53332360015560000,2747,39,0.010070801,0,0.074707031,0
54b677c16264630024010000,"These Badass Girls Are Making Such An Impact, Even Their Elders Look Up To Them",54b678c6393165001e410000,2728,12,0.00177002,0,0.014831543,0
54b6360339316500122f0000,It's One Of The Most Popular Songs In The World Right Now. Thank God Someone Finally Fixed It.,54b003f53332360015560000,2720,40,0.010070801,0,0.074707031,0
54b6360339316500122f0000,It's One Of The Most Popular Songs In The World Right Now. Thank God Someone Finally Fixed It.,54b003f53332360015560000,2697,48,0.010070801,0,0.074707031,0
54b6360339316500122f0000,It's One Of The Most Popular Songs In The World Right Now. Thank God Someone Finally Fixed It.,54b003f53332360015560000,2783,47,0.010070801,0,0.074707031,0
54b5be6a32623700220e0000,"I Still Have A Lot Of Questions, But It's A Pretty Interesting Start",54b5c0d43262370022150000,2662,4,0.000778198,0,0.003173828,0
54b677c16264630024010000,"These Badass Girls Are Making Such An Impact, Even Their Elders Look Up To Them",54b59613383366001f8d0000,2731,6,0.00177002,0,0.014831543,0
54b678a06264630018000000,Fluoride In The Water: Let's Put This Conspiracy To Rest,54b5b1433931650018010000,2852,15,0.018066406,0,0.02734375,0
54b678a06264630018000000,Fluoride In The Water: Let's Put This Conspiracy To Rest,54b5b1443931650024030000,2693,14,0.018066406,0,0.02734375,0
54b678a06264630018000000,Fluoride In The Water: Let's Put This Conspiracy To Rest,54b5b1453931650018020000,2680,8,0.018066406,0,0.02734375,0
54b678a06264630018000000,Fluoride In The Water: Let's Put This Conspiracy To Rest,54b5b1453931650024040000,2778,16,0.018066406,0,0.02734375,0
54b678a06264630018000000,Fluoride In The Water: Let's Put This Conspiracy To Rest,54b5b1453262370025060000,2684,14,0.018066406,0,0.02734375,0
54b678a06264630018000000,Fluoride In The Water: Let's Put This Conspiracy To Rest,54b5b1453931650021030000,2675,19,0.018066406,0,0.02734375,0
54b6794b393165001b3c0000,"I Know This Sounds Crazy But, What If We Got Rid Of Immigration Laws?",54b5c0d43262370022150000,2749,11,0.003051758,0,0.040283203,0
54b6794b393165001b3c0000,"I Know This Sounds Crazy But, What If We Got Rid Of Immigration Laws?",54b5c0d53262370016130000,2773,19,0.003051758,0,0.040283203,0
54b6794b393165001b3c0000,"I Know This Sounds Crazy But, What If We Got Rid Of Immigration Laws?",54b5c0d63262370019090000,2717,20,0.003051758,0,0.040283203,0
54b6794b393165001b3c0000,"I Know This Sounds Crazy But, What If We Got Rid Of Immigration Laws?",54b5c0d6326237001c1a0000,2774,12,0.003051758,0,0.040283203,0
54b67a956264630015060000,Every 10 Minutes A Woman Dies Because She Can't Get An Abortion. It Sent This Woman To Sea.,54b5a1543833660013790000,2772,15,0.138671875,0,0.98828125,1
54b67a956264630015060000,Every 10 Minutes A Woman Dies Because She Can't Get An Abortion. It Sent This Woman To Sea.,54b67a6b3931650021330000,2701,28,0.138671875,0,0.98828125,1
54b67a956264630015060000,Every 10 Minutes A Woman Dies Because She Can't Get An Abortion. It Sent This Woman To Sea.,54b67a6b6264630012040000,2730,19,0.138671875,0,0.98828125,1
54b67a956264630015060000,Every 10 Minutes A Woman Dies Because She Can't Get An Abortion. It Sent This Woman To Sea.,54b67a6c6264630021060000,2717,18,0.138671875,0,0.98828125,1
54b67a956264630015060000,Every 10 Minutes A Woman Dies Because She Can't Get An Abortion. It Sent This Woman To Sea.,54b67a6d6264630015030000,2799,12,0.138671875,0,0.98828125,1
54b677c16264630024010000,"These Badass Girls Are Making Such An Impact, Even Their Elders Look Up To Them",54b678c8626463001b000000,2682,9,0.00177002,0,0.014831543,0
54b677c16264630024010000,"These Badass Girls Are Making Such An Impact, Even Their Elders Look Up To Them",54b678ee626463001e020000,2719,11,0.00177002,0,0.014831543,0
54b677c16264630024010000,"These Badass Girls Are Making Such An Impact, Even Their Elders Look Up To Them",54b678c96264630015000000,2690,6,0.00177002,0,0.014831543,0
54b67a6839316500123b0000,"Yeah, It's Fake. Really Really Fake. But It's So Important.",54b5ca9a3931650024160000,2756,22,0.003479004,0,0.016845703,0
54b67a6839316500123b0000,"Yeah, It's Fake. Really Really Fake. But It's So Important.",54b5ca99393165001e190000,2738,21,0.003479004,0,0.016845703,0
54b68a7562646300150e0000,A Couple Gave Their Son A Cute Little Puppy. So Why Am I Sorta Creeped Out?,54b496ac626266001e180000,2742,67,0.007507324,0,0.328125,0
54b68a7562646300150e0000,A Couple Gave Their Son A Cute Little Puppy. So Why Am I Sorta Creeped Out?,54b496ac626266001e180000,2839,76,0.007507324,0,0.328125,0
54b68a7562646300150e0000,A Couple Gave Their Son A Cute Little Puppy. So Why Am I Sorta Creeped Out?,54b496ac626266001e180000,2712,69,0.007507324,0,0.328125,0
54b68a7562646300150e0000,A Couple Gave Their Son A Cute Little Puppy. So Why Am I Sorta Creeped Out?,54b496ac626266001e180000,2711,66,0.007507324,0,0.328125,0
54b68a7562646300150e0000,A Couple Gave Their Son A Cute Little Puppy. So Why Am I Sorta Creeped Out?,54b496ac626266001e180000,2742,48,0.007507324,0,0.328125,0
54b69b9062646300181f0000,3 Ladies Having Too Much Fun At The Epicenter Of A Disaster,54b69acb626463001e190000,3673,35,0.010253906,0,0.4609375,0
54b69b9062646300181f0000,Ever Wonder What Goes On At An Environmentalist Ladies' Pajama Party? We Have Footage.,54b69acb626463001e190000,3756,12,0.001548767,0,0.014465332,0
54b69b9062646300181f0000,"At First I Thought, 'You Can't Joke About That.' Then I Realized, You Have To Joke About It.",54b69acb626463001e190000,3775,32,0.001502991,0,0.012268066,0
54b69b9062646300181f0000,They Deserve An Honorary MFA In Sarcastic Kick Lines,54b69acb626463001e190000,3808,22,0.001525879,0,0.021728516,0
54b6a1eb39316500125b0000,"Just Like A Superhero, His Extraordinary Birth Left Him With Special Powers",54b4a9a73833660019060000,3831,38,0.001434326,0,0.044921875,0
54b6a201393165001e5d0000,41 Seconds Is All You Need To Learn How To Keep A Choking Baby From Dying,54b6944d393165001e540000,3832,37,0.024169922,0,0.87890625,1
54b6a201393165001e5d0000,41 Seconds Is All You Need To Learn How To Keep A Choking Baby From Dying,54b6944d6264630018160000,3786,58,0.024169922,0,0.87890625,1
54b6a201393165001e5d0000,41 Seconds Is All You Need To Learn How To Keep A Choking Baby From Dying,54b6944d3931650018300000,3700,23,0.024169922,0,0.87890625,1
54b6a201393165001e5d0000,41 Seconds Is All You Need To Learn How To Keep A Choking Baby From Dying,54b6944d3931650021420000,3688,29,0.024169922,0,0.87890625,1
54b6a1eb39316500125b0000,"Just Like A Superhero, His Extraordinary Birth Left Him With Special Powers",54b4a9a73833660019060000,3768,53,0.001434326,0,0.044921875,0
54b6a1eb39316500125b0000,"Just Like A Superhero, His Extraordinary Birth Left Him With Special Powers",54b4a9a73833660019060000,3764,65,0.001434326,0,0.044921875,0
54b6a62662646300152a0000,"Claudia Worked A Full Night's Shift — And Then Instead Of Getting Paid, She Had To Pay",545bb5f4d5a7dabff500009c,2851,37,0.020385742,0,0.9921875,1
54b6b26d3931650018540000,All Of These Stories About People Shooting Up Their Workplaces? Here’s An Answer. A Good One.,54b6aeac3931650015570000,3575,11,0.063476563,0,0.4453125,0
54b6b26d3931650018540000,"‘I’ve Worked With Him For 20 Years. One Day, He Just Lost It. I Don’t Understand.’",54b6aeac3931650015570000,3539,21,0.138671875,0,0.392578125,0
54b6b39e39316500246d0000,A PSA On Talking To People Like People. How Do People Get This Wrong?,54b6b1c2393165001e800000,2840,16,0.006103516,0,0.16015625,0
54b6b4403931650018620000,There's Another Word For The 'Test' They Made Her Take. I Don't Even Want To Say It.,54b5e5b13931650024210000,2803,37,0.038818359,0,0.75,1
54b6b39e39316500246d0000,"'If They're Blind, You Don't Need To Shout' And Other Tips For Talking To People With Disabilities",54b6b1c2393165001e800000,2775,19,0.005401611,0,0.245117188,0
54af4f8533323600240e0000,"What They Did To Get Here Takes Some Serious Guts, But I'm So Relieved They Made It",54b6c37b633862001c190000,4959,25,0.002609253,0,0.096679688,0
54b6b39e39316500246d0000,Watch A Bunch Of People Fail At Talking To People With Disabilities And Be Glad It's Not You,54b6b1c2393165001e800000,2899,22,0.1328125,0,0.8203125,1
54b6b6b03931650015780000,"Ellen Interrupts Her Normal Show To Clarify Her ""Hidden Agenda"" For All Those Curious",54b6b608393165001b870000,2918,30,0.106933594,0,0.15234375,0
54b6ba3063386200160d0000,A Friendly Reminder To Anyone Who Puts Things On The Internets Where People Can Watch Them,54b6b9f3393165001b8b0000,5011,30,0.007263184,0,0.057861328,0
54b6c0996338620019150000,A Man Deeply Insults Ellen's Show *And* Her Marriage. Now Watch Her Fire Back.,54b6b608393165001b870000,3005,79,0.8671875,1,0.98828125,1
54b6bb0c3931650021940000,Brilliant PSA Has Me Laughing And Scratching My Head. Is It Really That Hard To Talk To Someone?,54b6c1356338620019190000,3337,16,0.001480103,0,0.018554688,0
54b6bb0c3931650021940000,Brilliant PSA Has Me Laughing And Scratching My Head. Is It Really That Hard To Talk To Someone?,54b6c135393165001e9f0000,3310,19,0.001480103,0,0.018554688,0
54b6bb0c3931650021940000,Brilliant PSA Has Me Laughing And Scratching My Head. Is It Really That Hard To Talk To Someone?,54b6b1c2393165001b780000,3332,27,0.001480103,0,0.018554688,0
54b6b48a39316500127a0000,"Wanda Sykes Can't Believe You're Still Using This Word. Frankly, I Can't Either.",54b6b412626463001b440000,3293,39,0.01953125,0,0.263671875,0
54b6b48a39316500127a0000,"You Shouldn't Interrupt A Stranger's Conversation, But Here's One Situation You Just Kinda Have To",54b6b412626463001b440000,3299,41,0.012390137,0,0.1328125,0
54af4f8533323600240e0000,All She Wanted To Do Was Hold Her Girlfriend's Hand. She Soon Realized She Would Have To Leave.,54b6c37b633862001c190000,4829,62,0.019287109,0,0.80859375,1
54b6c7106338620016360000,"100 Years Ago, Schools Wouldn't Have Taught This Subject. Why Are We Still Getting It Wrong Today?",54afb040366333001e3c0000,3632,41,0.008789063,0,0.073730469,0
54b6c7106338620016360000,"Is It Truth? Is It Theory? Whatever It Is, Every Child In America Should Learn This Subject.",54afb040366333001e3c0000,3465,25,0.000843048,0,0.018310547,0
54b6c916393165001eaf0000,What 'I'm Not Into Black Guys' Really Means And Why It's Surprising In One Community,54b6c7db63386200221a0000,4847,71,0.010620117,0,0.20703125,0
54b6bc32393165001e950000,Siblings Stuck In The Foster Care System Find Beautiful Ways To Get Back Together,54b6b83a39316500247b0000,2783,26,0.016723633,0,0.83984375,1
54b6b9093931650012850000,"He Felt Like He’d Lost His Son, Until He Saw How Much He’d Lost Himself",54b6c9656338620025230000,3826,16,0.004760742,0,0.84765625,1
54b6bc8f633862001c0b0000,He Shows Side-By-Side Photos To Jon Stewart And Asks Him To Guess The Country. Mind-Blowing? Yes.,54b6bd123931650021990000,4721,76,0.001502991,0,0.046142578,0
54b6b9093931650012850000,"Some Say Men Don't Cry, But That’s What He Did After He Found Out About His Son",54b6c9656338620025230000,3819,51,0.003890991,0,0.91796875,1
54b6bc8f633862001c0b0000,Let's Play A Little Game Of 'What's This A Photo Of' ... Daily Show Style,54b6bd123931650021990000,4837,32,0.001243591,0,0.005584717,0
54b6cf923931650024a80000,We Should All Get It But Some Of Us Don't. Why I Have To Keep Showing This Wanda Sykes Video.,54b6b412626463001b440000,4824,68,0.007263184,0,0.25,0
54b6dacf6338620025450000,"100 Years Ago, People Died Of These Horrifying Diseases. Now They're Making A Comeback.",54b6a7a1626463001b250000,3761,22,0.3203125,0,0.765625,1
54b6b4403931650018620000,There's Another Word For The 'Test' They Made Her Take. I Don't Even Want To Say It.,54b5e5b13931650024210000,2866,35,0.038818359,0,0.75,1
54b6b4403931650018620000,There's Another Word For The 'Test' They Made Her Take. I Don't Even Want To Say It.,54b5e5b13931650024210000,2804,42,0.038818359,0,0.75,1
54b6b4403931650018620000,There's Another Word For The 'Test' They Made Her Take. I Don't Even Want To Say It.,54b5e5b13931650024210000,2931,27,0.038818359,0,0.75,1
54b6b6b03931650015780000,A Man Deeply Insults Ellen's Show *And* Her Marriage. Now Watch Her Fire Back.,54b6b608393165001b870000,2759,80,0.8671875,1,0.98828125,1
54b6b6b03931650015780000,See Ellen DeGeneres' A+ Response To A Pastor Who Still Thinks The 'Gay Agenda' Is A Thing,54b6b608393165001b870000,2817,39,0.310546875,0,0.4140625,0
54b6a106393165001b590000,John Legend's Award-Winning Hit Just Might Be The Most Powerful Song Of The Year,54b69bcb393165001e580000,2837,22,0.00075531,0,0.003936768,0
54b6a106393165001b590000,"His Famous Voice Is Award-Winning, But What The Songs About ... Simply Powerful",54b69bcb393165001e580000,2838,21,0.000984192,0,0.00994873,0
54b6a106393165001b590000,"Everyone's Been Talking About It, But When He Sings About It - People Stop And Listen",54b69bcb393165001e580000,2893,18,0.001327515,0,0.020507813,0
54b6a106393165001b590000,John Legend's Award Winning Score From The Film 'Selma' Is All-Powerful,54b69bcb393165001e580000,2805,11,0.001190186,0,0.008422852,0
54b6b48a39316500127a0000,"Tsk, Tsk. Use This Word, And You'll Make Wanda Sykes Verrrrrry Cranky.",54b6b412626463001b440000,3383,36,0.35546875,0,0.96875,1
54af4f8533323600240e0000,4 Stories That Might Just Make You Extremely Proud Of America,54b6c37b633862001c190000,4741,26,0.00113678,0,0.005065918,0
54af4f8533323600240e0000,4 Gay And Lesbian Men And Women Explain Why They Had To Leave Their Home Countries,54b6c37b633862001c190000,4829,37,0.010192871,0,0.94140625,1
54dbf5d433666400280b0000,This Is A Surprisingly Encouraging Way To Look At Death,54dbf569386665000cae0000,2404,29,0.001304626,0,0.017944336,0
54b6b4403931650018620000,There's Another Word For The 'Test' They Made Her Take. I Don't Even Want To Say It.,54b5e5b13931650024210000,2793,34,0.038818359,0,0.75,1
54b6b6b03931650015780000,"A Pastor Accused Ellen DeGeneres Of Having A Gay Agenda, So She Spelled It Out For Him Clearly",54b6b608393165001b870000,2829,66,0.546875,1,0.76171875,1
54b6b6b03931650015780000,Ellen's Slam-Dunk Response To A Pastor's Ridiculous Accusation. Ellen 1 - Pastor 0,54b6b608393165001b870000,2878,53,0.515625,1,0.7421875,1
54b6b6b03931650015780000,Ellen's Hilarious Reaction To A Pastor's Accusation That She's 'Using' Taylor Swift,54b6b608393165001b870000,2884,56,0.400390625,0,0.7265625,1
54b6a106393165001b590000,Now I Know Why His Incredibly Powerful Song Won The Golden Globe. Glory Indeed.,54b69bcb393165001e580000,2747,28,0.001113892,0,0.006988525,0
54b6c0996338620019150000,A Man Deeply Insults Ellen's Show *And* Her Marriage. Now Watch Her Fire Back.,54b6b608393165001b870000,3038,76,0.8671875,1,0.98828125,1
54b6c0996338620019150000,A Man Deeply Insults Ellen's Show *And* Her Marriage. Now Watch Her Fire Back.,54b6b608393165001b870000,3005,77,0.8671875,1,0.98828125,1
54b6b2083931650015610000,The Promo For An Alaskan Mine Was So Overly Cheery It Made Me Suspicious. I Was Right To Be.,54b6b1713931650012710000,3609,17,0.033935547,0,0.194335938,0
54b6bc8f633862001c0b0000,The Daily Show's New 'Funny Guy' Explains Why Africa Is So Worried About The U.S.,54b6bd123931650021990000,4758,39,0.086914063,0,0.5390625,1
